source_site,food_class,query,recipe_name,ingredients_text,calories,protein,fat,carbs,source_url,scraped_at
bbc_good_food,steak,beef steak,Beef bourguignon,"1.6kg braising steak cut into large chunks 3 bay leaves small bunch thyme 2 bottles cheap  red wine 2 tbsp oil 3 large or 6 normal  carrots cut into large chunks 2 onions roughly chopped 3 tbsp plain flour 1 tbsp tomato purée small knob butter 300g bacon lardons 500g pearl onions or small shallots, peeled 400g mushrooms halved chopped parsley",861.0,67.0,36.0,19.0,https://www.bbcgoodfood.com/recipes/beef-bourguignon,2026-05-12 00:55:26
bbc_good_food,steak,beef steak,Beef curry,"2 tbsp oil 500g diced braising steak 1 tbsp butter 1 large onion chopped 2 garlic cloves crushed 1 thumb sized piece of ginger finely grated ¼ tsp hot chilli powder 1 tsp turmeric 2 tsp ground coriander 3 cardamom pods crushed 400g can chopped tomatoes 300ml beef stock 1 tsp sugar 2 tsp garam masala 2 tbsp double cream (optional) ½ small bunch coriander roughly chopped naan bread or rice, to serve",337.0,29.0,19.0,11.0,https://www.bbcgoodfood.com/recipes/beef-curry,2026-05-12 00:55:27
bbc_good_food,steak,beef steak,Cauliflower cheese,"1 large cauliflower (leaves cut off), broken into pieces 500ml milk 4 tbsp flour 50g butter 100g strong cheddar grated 2-3 tbsp breadcrumbs if you have them",299.0,12.0,17.0,22.07,https://www.bbcgoodfood.com/recipes/cauliflower-cheese-0,2026-05-12 00:55:28
bbc_good_food,steak,beef steak,Air fryer crispy chilli beef,"250g thin-cut minute steak thinly sliced into strips 2 tbsp cornflour 2 tbsp vegetable oil plus a drizzle 2 garlic cloves crushed thumb-sized piece of ginger peeled and cut into matchsticks 1 red chilli thinly sliced 1 red pepper cut into chunks 4 spring onions sliced, green and white parts separated 4 tbsp rice wine vinegar or white wine vinegar 1 tbsp soy sauce 2 tbsp sweet chilli sauce 2 tbsp tomato ketchup ½ tsp Chinese five-spice powder 2 tsp soy sauce 1 tsp sesame oil 1 tsp caster sugar",440.0,31.0,19.0,34.0,https://www.bbcgoodfood.com/recipes/air-fryer-crispy-chilli-beef,2026-05-12 00:55:30
bbc_good_food,steak,beef steak,Next level beef stroganoff,200ml beef stock 250ml soured cream 2 thick sirloin steaks about 300g each with as much fat as possible trimmed off the steak 100g butter 2 banana shallots halved and finely sliced 200g chestnut mushrooms quartered 1 garlic clove crushed 2 tsp smoked paprika plus extra to serve pinch of porcini powder plus extra to serve (optional) 2 tbsp red wine vinegar ½ small bunch of parsley chopped 1 tsp English mustard,438.0,30.0,34.0,3.0,https://www.bbcgoodfood.com/recipes/next-level-beef-stroganoff,2026-05-12 00:55:31
bbc_good_food,steak,beef steak,Chinese-style braised beef one-pot,"3-4 tbsp olive oil 6 garlic cloves thinly sliced good thumb-size piece fresh root ginger peeled and shredded 1 bunch spring onions sliced 1 red chilli deseeded and thinly sliced 1 ½kg braising beef cut into large pieces (we used ox cheek) 2 tbsp plain flour well seasoned 1 tsp Chinese five-spice powder 2 star anise (optional) 2 tsp light muscovado sugar (or use whatever you've got) 3 tbsp Chinese cooking wine or dry sherry 3 tbsp dark soy sauce plus more to serve 500ml beef stock (we used Knorr Touch of Taste) steamed bok choi and steamed basmati rice, to serve",506.0,52.0,27.0,11.0,https://www.bbcgoodfood.com/recipes/braised-beef-onepot,2026-05-12 00:55:32
bbc_good_food,steak,beef steak,Beef wellington,a good beef fillet (preferably Aberdeen Angus) of around 1kg/2lb 4oz 3 tbsp olive oil 250g/9oz chestnut mushroom include some wild ones if you like 50g/2oz butter 1 large sprig fresh thyme 100ml/3.5 fl oz dry white wine 12 slices prosciutto 500g/1lb 2oz pack puff pastry thawed if frozen a little flour for dusting 2 egg yolks beaten with 1 tsp water,779.0,46.0,52.0,27.0,https://www.bbcgoodfood.com/recipes/beef-wellington,2026-05-12 00:55:34
bbc_good_food,steak,beef steak,Beef stew,"2 celery sticks thickly sliced 1 onion chopped 2 really big  carrots halved lengthways then very chunkily sliced 5 bay leaves 2 thyme sprigs 1 whole and 1 leaves picked 1 tbsp vegetable oil 1 tbsp butter 2 tbsp plain flour 2 tbsp tomato purée 2 tbsp Worcestershire sauce 2 beef stock cubes crumbled 850g stewing beef (featherblade or brisket works nicely), cut into nice large chunks",483.0,33.7,32.6,14.3,https://www.bbcgoodfood.com/recipes/beef-vegetable-casserole,2026-05-12 00:55:36
bbc_good_food,steak,beef steak,Slow cooker beef bourguignon,"3 tbsp vegetable oil 1 ½kg stewing or braising steak cut into small chunks 2 large onions chopped 2 carrots chopped 2 celery stalks chopped 2 bay leaves 2 thyme sprigs or rosemary sprigs 3 tbsp plain flour 750ml bottle red wine 1 beef stock cube 1 tsp caster sugar 2 tbsp tomato purée 100g unsmoked bacon lardons 6 small shallots or baby onions, halved or quartered 300g closed cup mushrooms halved or quartered mashed potatoes or crusty bread, to serve",497.0,47.0,20.0,14.0,https://www.bbcgoodfood.com/recipes/slow-cooker-beef-bourguignon,2026-05-12 00:55:37
bbc_good_food,steak,beef steak,Easy beef in black bean sauce,2 x 250g rump steaks 1 tbsp cornflour 2 tbsp sesame oil 1 large white onion cut into thin wedges 1 red pepper deseeded and sliced 1 green pepper deseeded and sliced 2 fat garlic cloves crushed 1 thumb-sized piece ginger peeled and grated 1-2 red chillies finely chopped 5 tbsp black bean sauce 1 tbsp rice wine vinegar 2 tsp sugar sticky rice to serve coriander leaves to serve (optional),304.0,31.0,12.0,16.0,https://www.bbcgoodfood.com/recipes/easy-beef-black-bean-sauce,2026-05-12 00:55:39
bbc_good_food,steak,beef steak,Slow-cooker beef goulash,3 tbsp olive oil 2kg braising or stewing steak cut into chunks 2 large onions finely chopped 4 mixed peppers cut into 4cm chunks 3 garlic cloves crushed 2 tbsp flour 2 tsp caraway seeds 2 tsp hot smoked paprika 1 tbsp sweet smoked paprika plus extra to serve 4 tbsp tomato purée 4 large tomatoes cut into small chunks 400-500ml beef stock 300ml soured cream small bunch of parsley chopped,528.0,52.0,28.0,14.0,https://www.bbcgoodfood.com/recipes/slow-cooker-beef-goulash,2026-05-12 00:55:41
bbc_good_food,steak,beef steak,Beef pho,1l low salt beef stock 1 large onion peeled and cut into quarters large thumb-sized piece ginger peeled 1 cinnamon stick 2 star anise 1 tsp coriander seeds ½ tsp cloves 230g sirloin steak 1 tsp palm sugar 1 tbsp fish sauce 1 ½ tbsp soy sauce 200g flat rice noodles 2 spring onions shredded 1 small red (bird's-eye) chilli finely sliced handful each of Thai basil and coriander 1 lime cut into wedges,471.0,29.0,18.0,44.0,https://www.bbcgoodfood.com/recipes/beef-pho,2026-05-12 00:55:42
bbc_good_food,steak,beef steak,Beef massaman curry,"85g unsalted peanuts 400ml can coconut milk 4 tbsp massaman curry paste 600g stewing beef steak cut into large chunks 450g waxy potatoes cut into 2.5cm chunks 1 onion cut into thin wedges 4 kaffir lime leaves (available from Thai shops or dried from supermarkets) 1 cinnamon stick 1 tbsp tamarind paste 1 tbsp palm or soft light brown sugar 1 tbsp fish sauce 1 red chilli deseeded and finely sliced, to serve jasmine rice to serve",734.0,44.0,46.0,38.0,https://www.bbcgoodfood.com/recipes/beef-massaman-curry,2026-05-12 00:55:45
bbc_good_food,steak,beef steak,Stir-fried beef with ginger,"350g  lean beef cut across the grain into thin slices (you need a quick-cooking cut, such as minute steak) 1   lemongrass stalk trimmed and finely chopped 1 tbsp  soy sauce 2 tbsp  fish sauce 4 tsp  brown sugar ½ tsp  chilli flakes 1 lime juiced 3 tbsp  vegetable oil 1 green pepper thinly sliced 2 bunches of spring onions green and white parts separated and finely sliced 6 garlic cloves finely chopped 1 tbsp grated  ginger small bunch of basil or purple basil, leaves picked and roughly chopped cooked rice (about 250g uncooked weight) or cooked rice noodles 50g roasted  peanuts roughly chopped",324.0,26.0,19.0,11.0,https://www.bbcgoodfood.com/recipes/stir-fried-beef-with-ginger,2026-05-12 00:55:46
bbc_good_food,steak,beef steak,Beef enchiladas,2 tsp olive or rapeseed oil 1 onion finely chopped 400g beef mince 2 large garlic cloves crushed or finely grated 2 tsp dried oregano 2 tsp ground cumin 2 tsp smoked paprika ½-1 tsp chilli powder (optional) 2 tbsp tomato purée 400g can chopped tomatoes 400g can black beans 1 vegetable or chicken stock cube 8 medium tortillas 100g mature cheddar grated coriander leaves to serve,703.0,32.0,26.0,79.0,https://www.bbcgoodfood.com/recipes/beef-enchiladas,2026-05-12 00:55:48
bbc_good_food,steak,beef steak,Beef stew & dumplings,"1 tbsp rapeseed oil 2 medium onions chopped 2 bay leaves 4 thyme sprigs plus extra leaves to serve 550g chunks of lean braising steak 100ml red wine 1 ½ tbsp plain flour 1 tsp English mustard powder 230g can plum tomatoes 500ml vegetable bouillon 280g carrots halved lengthways and sliced 400g piece butternut squash deseeded, peeled and cut into 3-4cm/11/4-11/2in chunks 140g chestnut mushrooms quartered or halved if large 140g self-raising flour ½ tsp English mustard powder 2 spring onions ends trimmed, finely chopped 3 tbsp chopped parsley 2 tbsp rapeseed oil 100ml buttermilk",571.0,39.0,18.0,54.0,https://www.bbcgoodfood.com/recipes/lighter-beef-stew-dumplings,2026-05-12 00:55:49
bbc_good_food,steak,beef steak,Slow cooker beef stroganoff,"750g stewing steak such as chuck, cut into strips 1 tbsp vegetable or rapeseed oil plus a little more if needed 2 onions halved and sliced 2 garlic cloves crushed 1 beef stock cube or 1 tbsp liquid stock 1 tbsp Dijon mustard 50g butter 200g chestnut mushrooms halved 2 tsp cornflour 200g soured cream small bunch parsley chopped tagliatelle or mashed potato and a pinch of paprika, to serve",988.0,31.0,61.0,76.0,https://www.bbcgoodfood.com/recipes/slow-cooker-stroganoff,2026-05-12 00:55:52
bbc_good_food,steak,beef steak,Beef stroganoff with herby pasta,400g beef rump steak trimmed 1 tbsp butter 1 tbsp olive oil 300g small button mushroom 400g pappardelle pasta 3 shallots finely chopped 1 tbsp plain flour 300ml beef stock 1 tbsp Dijon mustard 1 tbsp tomato purée 3 tbsp crème fraîche ½ x 20g pack flat-leaf parsley chopped,614.0,38.0,18.0,81.0,https://www.bbcgoodfood.com/recipes/beef-stroganoff-herby-pasta,2026-05-12 00:55:54
bbc_good_food,steak,beef steak,Beef with mangetout & cashews,50g unsalted cashew nuts 1 tsp cornflour 1½ tbsp low-salt soy sauce 4 tbsp oyster sauce 1 tbsp rice vinegar 1 tbsp honey 1 tbsp sunflower or vegetable oil 280g rump steak thinly sliced thumb-sized piece of ginger peeled and cut into matchsticks 2 garlic cloves crushed 200g mangetout sliced in half on an angle,464.0,24.0,16.0,54.0,https://www.bbcgoodfood.com/recipes/beef-mangetout-cashews,2026-05-12 00:55:56
bbc_good_food,steak,steak dinner,One-pan piri piri chicken dinner,"1kg bone-in chicken thighs and drumsticks (equal quantities of each saves any arguments) 500g baby potatoes thickly sliced 2 peppers (1 red, 1 yellow), thickly sliced 200g cherry tomatoes handful of  coriander leaves chopped buttered corn on the cob to serve 1½ tsp smoked paprika 25g light brown soft sugar 1 lime zested and juiced 1 tsp dried chilli flakes (use less if you prefer less heat) 2 garlic cloves chopped 4 tbsp olive oil ½ bunch of fresh oregano leaves picked or 1 tbsp dried oregano 1 red chilli (optional), deseeded and chopped 1 tbsp red wine or port (optional)",571.0,42.0,30.0,31.0,https://www.bbcgoodfood.com/recipes/one-pan-piri-piri-chicken-dinner,2026-05-12 00:56:09
